date;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif
2021-12-25;Complet de 6 mois ou plus - sans rappel;5001.07;863.31;954.81;387.36;115.49;97.9;23.42;17.46;40.87;34.02;5087014.66
2021-12-25;Complet - avec rappel de moins de 3 mois;14329.34;1591.83;1080.46;354.5;94.64;79.05;16.08;13.25;21.22;17.36;17535694.1
2021-12-26;Complet entre 3 mois et 6 mois - sans rappel;27818.0;5701.59;7178.04;3252.33;200.92;164.17;38.53;35.33;16.66;11.96;23592359.99
2021-12-26;Complet de 6 mois ou plus - sans rappel;7862.65;1551.52;1833.79;815.06;123.25;102.43;27.76;24.59;35.94;31.07;5038175.83
2021-12-26;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.54
2021-12-27;Non-vaccinés;94356.17;28383.74;36796.55;17797.19;658.65;531.94;196.0;163.32;83.98;64.44;15123399.1
2021-12-27;Complet de moins de 3 mois - sans rappel;23580.5;5542.67;6161.83;2999.68;62.49;52.76;12.12;10.57;6.44;6.27;3371091.37
2021-12-27;Complet entre 3 mois et 6 mois - sans rappel;191061.66;60363.16;72999.31;38747.19;263.19;217.32;41.86;34.28;17.47;14.67;23418088.55
2021-12-27;Complet de 6 mois ou plus - sans rappel;50314.45;14084.0;16776.2;8423.56;165.41;142.62;32.02;26.35;28.99;20.2;5042167.43
2021-12-27;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.54
2021-12-28;Non-vaccinés;87928.26;27373.16;34020.33;16386.56;664.02;535.47;187.53;161.47;87.29;67.49;15095646.39
2021-12-28;Primo dose récente;2173.44;643.47;819.93;438.33;14.97;12.86;3.74;2.23;0.35;0.35;288938.31
2021-12-28;Primo dose efficace;6465.82;1532.89;1565.23;737.53;33.32;26.47;3.46;2.8;10.75;8.83;1110678.29
2021-12-28;Complet de moins de 3 mois - sans rappel;22426.68;5780.81;6277.42000000001;3066.52;73.16;63.35;10.72;8.6;2.95;2.28;3320348.17
2021-12-28;Complet entre 3 mois et 6 mois - sans rappel;184925.52;60516.04;70261.0700000001;37258.09;288.42;229.22;44.54;36.71;17.67;13.53;22931064.64
2021-12-28;Complet de 6 mois ou plus - sans rappel;47207.32;13782.84;15922.85;8001.38;193.29;159.72;28.69;24.95;39.84;33.75;4962251.62
2021-12-28;Complet - avec rappel de moins de 3 mois;147068.73;30416.71;23771.91;9996.01;227.64;180.18;36.59;30.22;16.34;12.78;18835145.91
2021-12-29;Complet de 6 mois ou plus - sans rappel;48604.38;13998.44;16322.61;8063.78;178.01;147.97;28.58;21.85;40.56;35.65;4844705.64
2021-12-29;Complet - avec rappel de moins de 3 mois;165357.98;35020.24;28232.33;12039.41;221.68;178.89;36.07;28.28;20.98;17.29;19537244.53
2021-12-30;Primo dose récente;2359.61;630.64;814.35;425.17;10.32;7.13;4.5;2.28;1.11;1.11;307625.64
2021-12-31;Non-vaccinés;82961.2499999999;21274.79;28963.13;12960.61;571.01;447.11;152.49;121.67;103.16;77.14;14989207.39
2021-12-31;Primo dose récente;1935.06;450.69;607.07;293.8;13.55;10.62;4.14;3.63;2.24;2.24;314916.64
2021-12-31;Primo dose efficace;5696.43;1170.33;1291.9;572.93;32.95;24.43;7.93;7.27;5.66;5.43;1072923.46
2021-12-31;Complet de moins de 3 mois - sans rappel;20576.22;4420.56;5231.21;2372.07;77.39;63.02;9.63;7.8;7.46;7.44;3156837.26
2021-12-31;Complet entre 3 mois et 6 mois - sans rappel;153292.03;42340.22;53843.17;26818.48;292.54;236.78;37.85;29.64;25.8;22.77;21498425.95
2021-12-31;Complet - avec rappel de moins de 3 mois;153250.23;26955.85;24315.22;9929.91;243.24;198.94;42.53;34.87;22.22;15.58;20558153.33
2021-12-31;Complet - avec rappel entre 3 mois et 6 mois;12131.25;1367.66;1190.65;413.74;48.42;41.02;3.92;2.2;4.76;3.73;1110306.7
2022-01-01;Non-vaccinés;11379.02;2467.74;3218.88;1206.69;477.64;376.15;126.61;105.46;99.73;80.0;14979360.75
2022-01-01;Complet de moins de 3 mois - sans rappel;2932.65;469.82;522.55;190.91;44.72;37.88;11.45;9.05;5.47;5.22;3063710.76
2022-01-01;Complet de 6 mois ou plus - sans rappel;5532.52;1158.13;1486.09;630.63;131.84;104.02;26.36;21.41;30.07;24.13;5017134.06
2022-01-01;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.36
2022-01-02;Non-vaccinés;19926.64;4466.41;6266.48;2530.04;563.22;437.76;146.89;128.1;80.69;64.09;14979934.35
2022-01-02;Primo dose efficace;1515.13;249.99;300.44;121.06;31.72;27.78;4.64;4.2;5.74;5.41;1103062.51
2022-01-02;Complet entre 3 mois et 6 mois - sans rappel;34163.23;9022.55;11560.54;5561.45;230.4;180.14;38.34;34.12;18.38;16.16;21118856.1
2022-01-02;Complet - avec rappel de moins de 3 mois;33599.62;5777.45;5174.34;2072.8;160.38;116.01;35.24;29.39;14.89;12.16;20606489.07
2022-01-02;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.27
2022-01-03;Complet de moins de 3 mois - sans rappel;31493.15;8394.14;9536.65000000001;4702.33;88.17;69.65;13.17;11.38;5.4;4.86;2974119.63
2022-01-04;Non-vaccinés;118919.07;35827.91;45647.09;21638.94;833.47;629.17;199.85;172.69;90.18;74.9;14946418.79
2022-01-04;Primo dose efficace;8021.83;2237.75;2297.1;1143.28;42.48;35.27;4.86;3.93;8.19;6.71;1099087.85
2022-01-04;Complet - avec rappel entre 3 mois et 6 mois;19048.78;2031.98;2126.29;603.23;59.76;45.09;4.68;3.6;10.44;9.78;1250434.55
2022-01-04;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.25
2022-01-05;Primo dose efficace;7884.43;2046.25;2034.1;970.48;59.32;51.0;9.34;9.1;12.44;9.99;1097732.77
2022-01-05;Complet entre 3 mois et 6 mois - sans rappel;200116.11;66397.19;72330.47;37353.48;362.21;294.86;55.6;43.27;19.9;14.71;20038843.05
2022-01-05;Complet de 6 mois ou plus - sans rappel;55606.48;16704.93;18761.56;9106.48;223.76;178.96;27.4;21.8;39.41;30.62;5261981.57
2022-01-06;Complet de moins de 3 mois - sans rappel;24126.16;6147.63;6289.88;2887.75;88.98;73.26;10.7;9.04;3.25;2.77;2851057.23
2022-01-06;Complet de 6 mois ou plus - sans rappel;51112.32;14892.19;16678.76;7845.43;225.04;177.16;43.62;32.31;29.34;21.08;5263871.25
2022-01-07;Primo dose efficace;7357.17;1794.28;1794.85;764.42;44.35;36.98;6.52;5.97;11.48;9.27;1100694.51
2022-01-07;Complet - avec rappel de moins de 3 mois;169727.05;32715.17;28646.29;10823.79;312.43;234.14;50.3;38.55;30.91;24.85;22577070.16
2022-01-08;Non-vaccinés;71219.66;13181.28;19005.81;6848.32;660.65;497.44;144.46;123.81;81.29;66.44;14761906.16
2022-01-08;Primo dose récente;1356.68;227.19;322.87;129.78;11.93;8.45;2.49;1.32;0.19;0.17;352258.81
2022-01-08;Primo dose efficace;3690.55;713.62;833.83;324.99;37.79;28.99;4.13;3.56;6.28;4.88;1098927.81
2022-01-08;Complet de moins de 3 mois - sans rappel;11442.69;2230.97;2693.87;1012.3;66.87;57.47;7.51;5.16;2.14;1.44;2726933.24
2022-01-08;Complet - avec rappel de moins de 3 mois;91505.04;14109.77;13723.23;4805.18;194.54;148.44;36.83;26.83;30.17;23.67;22624615.02
2022-01-08;Complet - avec rappel entre 3 mois et 6 mois;6460.13;695.74;670.04;184.29;54.34;44.27;5.08;4.54;4.9;4.31;1529249.02
2022-01-08;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.24
2022-01-09;Non-vaccinés;18835.9;3562.28;5567.88;1886.94;597.55;455.55;139.68;110.55;88.03;70.09;14719241.04
2022-01-09;Primo dose récente;466.84;73.2;113.11;48.38;10.54;8.56;2.37;2.16;2.07;2.07;395865.46
2022-01-10;Complet de moins de 3 mois - sans rappel;24334.34;5480.3;6572.74;2845.56;88.2400000000001;72.85;13.51;12.02;7.8;7.32;2658362.37
2022-01-10;Complet de 6 mois ou plus - sans rappel;57431.93;15493.25;20516.27;9091.37;250.7;205.25;49.08;42.4;33.91;29.38;5776787.4
2022-01-10;Complet - avec rappel entre 3 mois et 6 mois;22382.37;1901.63;2765.14;673.6;112.84;81.21;10.09;9.68;8.62;6.92;1565424.66
2022-01-11;Non-vaccinés;123211.62;30015.35;39292.05;16568.29;792.38;589.34;146.77;108.03;112.48;84.65;14673013.09
2022-01-11;Primo dose efficace;7021.29;1642.74;1851.88;805.37;61.37;46.0;4.76;2.94;10.15;7.75;1084813.25
2022-01-11;Complet de moins de 3 mois - sans rappel;20003.97;4921.31;5458.02;2425.94;76.28;60.92;12.85;11.39;8.9;5.32;2635782.79
2022-01-11;Complet de 6 mois ou plus - sans rappel;48265.86;13346.62;16475.61;7352.4;236.65;182.42;35.24;28.72;42.24;33.81;5812875.12
2022-01-11;Complet - avec rappel entre 3 mois et 6 mois;19528.06;1694.55;2450.9;598.81;107.25;83.03;11.25;9.58;12.54;10.01;1627961.82
2022-01-12;Non-vaccinés;107490.2;27748.26;36561.11;15629.84;775.18;568.61;155.92;124.85;108.15;85.83;14633832.51
2022-01-12;Complet entre 3 mois et 6 mois - sans rappel;134006.71;41842.39;48676.28;23958.39;400.69;313.62;53.94;44.34;25.55;20.27;17472664.08
2022-01-12;Complet - avec rappel de moins de 3 mois;149934.49;28623.91;26685.86;10719.99;368.96;294.08;37.35;29.17;22.8;18.45;23786667.71
2022-01-12;Complet - avec rappel entre 3 mois et 6 mois;16933.63;1568.06;2019.62;524.83;106.0;80.89;8.56;8.01;7.79;6.38;1701985.89
2022-01-13;Primo dose récente;2667.6;704.17;887.69;433.67;12.91;7.79;1.0;0.71;0.06;0.01;432136.31
2022-01-13;Complet de moins de 3 mois - sans rappel;16908.05;4269.95;4708.14;2137.33;87.62;72.66;7.93;6.32;8.67;6.71;2590126.59
2022-01-13;Complet - avec rappel de moins de 3 mois;139838.2;29117.13;26550.48;10996.76;383.89;306.43;45.22;31.63;26.34;21.58;24340610.8
2022-01-13;Complet - avec rappel entre 3 mois et 6 mois;16277.64;1605.75;2157.73;525.32;112.86;82.08;11.2;9.32;9.65;7.25;1779475.86
2022-01-14;Non-vaccinés;103152.48;29114.15;39494.14;16932.45;711.52;489.77;138.9;105.28;96.05;80.58;14540807.22
2022-01-14;Primo dose récente;2819.3;771.87;1005.23;509.58;18.42;8.04;1.38;1.25;0.0;0.0;432429.47
2022-01-14;Primo dose efficace;5881.56;1485.3;1734.99;776.06;46.93;33.05;6.59;6.12;6.04;5.37;1063178.17
2022-01-14;Complet de moins de 3 mois - sans rappel;17044.68;4190.35;5012.91;2186.42;94.64;75.05;14.27;12.55;5.32;5.17;2572864.2
2022-01-14;Complet - avec rappel de moins de 3 mois;148500.82;29349.34;29106.12;11575.38;362.04;285.09;54.83;41.33;27.55;24.41;24977131.35
2022-01-14;Complet - avec rappel entre 3 mois et 6 mois;14450.2;1656.54;2129.07;595.0;122.36;85.37;9.73;7.71;18.18;13.42;1851507.43
2022-01-14;Complet - avec rappel de 6 mois ou plus;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.23
2022-01-15;Primo dose efficace;3294.85;674.11;939.16;364.39;46.56;31.66;2.36;1.84;4.27;3.16;1030484.3
2022-01-15;Complet entre 3 mois et 6 mois - sans rappel;64035.74;18365.84;24942.88;11408.26;294.49;207.9;34.36;28.03;30.88;25.35;15858440.19
2022-01-15;Complet de 6 mois ou plus - sans rappel;22547.67;5795.76;8136.95;3520.44;180.77;135.94;25.16;17.68;44.37;37.71;5492917.55
2022-01-15;Complet - avec rappel entre 3 mois et 6 mois;7182.9;796.16;970.1;311.21;98.47;64.01;11.78;11.04;12.25;8.65;1952340.74
2022-01-16;Primo dose efficace;1068.05;193.32;314.27;115.34;45.12;30.46;3.69;1.91;7.27;5.38;1002644.12
2022-01-16;Complet de 6 mois ou plus - sans rappel;7449.0;1805.34;2763.79;1155.24;163.23;126.23;19.71;17.6;40.7;34.43;5473197.97
2022-01-17;Primo dose récente;4663.11;1482.52;2038.18;1057.19;31.75;23.77;1.74;1.41;1.06;1.0;487146.83
2022-01-17;Complet entre 3 mois et 6 mois - sans rappel;140517.71;50268.39;64672.85;33925.47;509.73;399.31;52.0;45.29;31.59;23.36;15313983.41
2022-01-18;Primo dose récente;4011.65;1260.85;1713.48;865.5;28.01;22.01;1.68;1.56;1.11;1.0;479282.55
2022-01-18;Complet - avec rappel de moins de 3 mois;175350.04;37559.59;38679.95;16932.53;555.5;423.72;55.21;48.6;34.26;24.22;26686505.47
2022-01-19;Primo dose récente;3947.82;1236.38;1675.95;828.56;30.86;22.74;0.4;0.37;1.39;1.37;466407.97
2022-01-20;Complet de moins de 3 mois - sans rappel;16573.75;4811.43;5474.31;2671.22;112.12;97.5899999999999;11.23;9.91;7.26;5.27;2496756.96
2022-01-21;Primo dose récente;3407.5;1148.15;1544.34;781.67;28.26;19.77;2.49;2.23;0.01;0.01;429844.2
2022-01-21;Complet de moins de 3 mois - sans rappel;16793.12;4700.16;5561.87;2617.3;104.3;84.57;13.73;12.53;10.02;8.89;2486390.75
2022-01-21;Complet - avec rappel entre 3 mois et 6 mois;16670.22;2211.39;2925.72;930.56;162.02;128.58;9.83;8.52;18.74;16.22;2331011.23
2022-01-22;Complet - avec rappel de moins de 3 mois;105000.47;20129.58;22765.48;9608.22;399.47;295.13;39.74;32.62;41.64;33.46;28581746.95
2022-01-22;Complet - avec rappel entre 3 mois et 6 mois;9047.08;1116.56;1435.58;510.57;129.4;102.28;8.82;7.82;23.07;19.03;2441446.16
2022-01-23;Primo dose récente;610.65;157.29;245.41;99.86;16.54;13.75;4.8;4.71;1.25;1.25;392177.21
2022-01-23;Complet de moins de 3 mois - sans rappel;3095.98;699.27;911.88;371.38;67.61;54.6;7.8;6.77;10.36;9.94;2445426.14
2022-01-23;Complet - avec rappel de moins de 3 mois;32051.94;6484.57;7624.0;3214.52;344.9;264.44;43.93;34.95;33.53;28.52;28909654.27
2022-01-23;Complet - avec rappel entre 3 mois et 6 mois;3466.69;478.08;584.9;180.58;122.14;98.18;10.09;8.07;23.93;18.48;2489037.03
2022-01-24;Complet de moins de 3 mois - sans rappel;21282.03;6171.13;7800.87;3813.98;123.3;97.28;10.15;8.31;11.15;8.93;2447753.47
2022-01-24;Complet - avec rappel entre 3 mois et 6 mois;29772.17;3173.39;5563.29;1579.56;226.56;175.94;19.23;13.77;36.33;27.95;2492589.92
2022-01-25;Non-vaccinés;104041.33;37220.72;46874.34;23480.42;805.74;603.0;110.69;87.99;91.48;75.22;14274080.87
2022-01-25;Primo dose efficace;6933.72;2107.51;2584.69;1314.96;68.25;52.82;9.27;7.92;9.57;8.19;1026762.9
2022-01-25;Complet de moins de 3 mois - sans rappel;16995.9;5082.57;5823.18;2896.82;131.32;105.55;11.51;9.96;10.4;9.57;2433970.54
2022-01-25;Complet - avec rappel de moins de 3 mois;180778.74;44686.09;45867.98;21555.54;590.69;462.61;61.04;50.67;45.07;32.25;29271068.88
2022-01-25;Complet - avec rappel de 6 mois ou plus;3.53;0.0;2.35;0.0;0.0;0.0;0.0;0.0;0.04;0.04;48.18
2022-01-26;Primo dose efficace;6418.84;1919.98;2334.79;1151.23;57.17;40.31;6.34;3.53;11.45;9.41;1031741.61
2022-01-26;Complet de 6 mois ou plus - sans rappel;36416.23;12707.35;15065.66;7915.42;268.08;211.16;33.31;29.5;35.08;27.69;5394903.87
2022-01-26;Complet - avec rappel de 6 mois ou plus;2.41;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.97
2022-01-27;Non-vaccinés;85143.41;30975.54;37690.6;18911.65;739.72;531.3;114.29;86.93;97.05;75.64;14231057.83
2022-01-27;Primo dose récente;2348.97;815.58;1067.33;555.62;14.2;12.62;5.02;4.46;0.47;0.21;319224.73
2022-01-27;Complet de moins de 3 mois - sans rappel;14770.77;4541.69;4972.23;2487.66;125.79;100.76;19.72;16.66;10.61;8.53;2417611.15
2022-01-27;Complet - avec rappel de moins de 3 mois;158441.57;43673.28;42157.24;20920.97;583.75;450.58;74.76;58.73;39.58;28.35;29772202.5
2022-01-27;Complet - avec rappel entre 3 mois et 6 mois;21103.1;2647.74;4138.71;1231.72;237.46;178.77;18.29;13.08;31.83;25.83;2780889.59
2022-01-28;Primo dose récente;2346.58;778.0;1044.22;517.29;21.42;16.81;1.66;1.55;0.33;0.25;301264.77
2022-01-28;Primo dose efficace;5930.42;1920.98;2267.84;1127.94;77.6;53.06;6.1;5.36;11.96;10.17;1049854.31
2022-01-28;Complet - avec rappel de moins de 3 mois;160758.12;42257.35;43033.69;20216.0;551.57;419.21;52.38;39.99;75.03;62.9;30005820.08
2022-01-29;Complet entre 3 mois et 6 mois - sans rappel;40390.31;13644.47;17769.54;9013.16999999999;275.53;199.22;27.3;22.27;33.14;24.13;10864802.96
2022-01-30;Primo dose récente;368.96;93.38;141.76;63.68;7.3;6.52;1.15;1.0;1.33;0.2;265118.0
2022-01-30;Complet de moins de 3 mois - sans rappel;2783.24;588.8;850.09;340.67;70.88;55.72;12.22;9.92;7.69;5.57;2380294.3
2022-01-30;Complet - avec rappel de moins de 3 mois;30642.0;6516.86;7776.46;3351.36;404.96;307.61;56.63;49.12;46.31;34.44;30469184.73
2022-01-31;Non-vaccinés;106282.97;37738.74;48833.3;24239.44;724.96;541.9;121.72;95.71;98.23;78.36;14178220.54
2022-01-31;Primo dose récente;2350.47;833.66;1189.38;654.63;14.28;11.43;2.24;2.16;1.42;1.22;259275.18
2022-01-31;Primo dose efficace;7678.48;2299.49;3043.88;1483.75;57.91;42.1;9.03;7.2;9.72;7.02;1066042.7
2022-01-31;Complet de 6 mois ou plus - sans rappel;38842.1;13374.65;16521.2;8743.61;258.72;210.64;44.5;40.68;44.03;38.46;5443001.72
2022-02-01;Non-vaccinés;78765.92;28354.88;33805.35;17051.75;702.75;509.54;116.31;92.67;96.44;80.29;14168891.74
2022-02-01;Primo dose efficace;5889.8;1753.06;2129.47;1023.9;60.31;41.29;6.46;5.85;16.38;12.16;1061715.5
2022-02-01;Complet de moins de 3 mois - sans rappel;14291.33;4156.83;4600.52;2274.89;112.36;90.08;17.7;14.93;11.8;9.43;2399108.02
2022-02-01;Complet - avec rappel entre 3 mois et 6 mois;24572.09;3165.06;5209.22;1547.01;255.09;199.35;18.12;15.34;47.35;30.87;3055576.15
2022-02-02;Complet entre 3 mois et 6 mois - sans rappel;56323.09;21668.22;23858.25;13341.23;314.51;228.96;36.13;28.93;23.91;17.94;10085029.43
2022-02-02;Complet - avec rappel entre 3 mois et 6 mois;21758.67;2844.27;4425.59;1337.53;270.72;209.03;27.08;18.62;47.87;36.0;3153389.32
2022-02-03;Non-vaccinés;61280.74;21906.67;24407.77;12707.61;656.43;479.39;102.6;78.8;99.79;79.74;14140320.08
2022-02-03;Primo dose récente;1113.29;372.77;465.86;256.43;10.52;6.87;0.44;0.23;0.37;0.17;214452.36
2022-02-03;Primo dose efficace;4854.55;1456.21;1675.66;842.63;57.16;41.49;4.86;4.42;10.2;6.69;1056050.87
2022-02-03;Complet - avec rappel de moins de 3 mois;135130.25;37205.19;35297.53;17892.03;584.97;467.62;70.0;54.96;47.39;34.58;31024852.51
2022-02-04;Non-vaccinés;58721.44;20010.5;22917.18;11253.72;585.01;427.54;96.24;63.24;95.28;75.34;14131325.05
2022-02-04;Primo dose récente;1137.81;351.2;420.86;225.99;12.08;10.92;0.95;0.45;1.2;1.2;203897.02
2022-02-04;Primo dose efficace;4441.96;1295.68;1495.63;722.92;54.07;36.76;4.8;3.36;16.99;11.91;1050619.08
2022-02-05;Complet - avec rappel de moins de 3 mois;93177.82;17757.41;20289.08;8961.46;412.12;314.03;70.57;56.91;47.72;34.17;31306803.15
2022-02-05;Complet - avec rappel de 6 mois ou plus;1.15;0.01;0.05;0.01;0.0;0.0;0.07;0.07;0.0;0.0;59.49
2022-02-06;Complet de 6 mois ou plus - sans rappel;5016.09;1005.84;1388.58;569.81;118.35;90.02;27.26;20.28;40.08;33.12;5587773.32
2022-02-07;Primo dose récente;1185.94;327.52;426.29;235.82;11.25;9.58;1.96;1.74;0.22;0.2;175271.19
2022-02-08;Primo dose efficace;3957.05;980.92;1171.16;567.39;53.26;38.91;9.37;9.02;8.57;4.05;1014415.81
2022-02-08;Complet - avec rappel de moins de 3 mois;125592.62;29027.23;28991.96;13978.95;535.65;430.37;72.13;53.32;50.65;39.55;31512095.16
2022-02-08;Complet - avec rappel entre 3 mois et 6 mois;23208.43;2951.35;4445.88;1367.76;265.54;209.75;26.95;21.97;33.61;22.34;3743248.54
2022-02-08;Complet - avec rappel de 6 mois ou plus;1.21;0.06;0.06;0.06;0.0;0.0;0.0;0.0;0.0;0.0;65.28
2022-02-09;Non-vaccinés;46577.35;14112.02;16060.97;7854.3;537.64;400.57;92.48;71.27;77.97;63.36;14092192.08
2022-02-09;Primo dose récente;762.43;174.32;227.23;114.99;3.85;3.26;0.52;0.2;0.0;0.0;161720.67
2022-02-09;Complet - avec rappel entre 3 mois et 6 mois;20754.53;2635.21;3926.95;1301.97;281.17;209.44;16.01;12.09;32.31;26.45;3913031.77
2022-02-09;Complet - avec rappel de 6 mois ou plus;1.16;1.03;1.03;1.03;0.06;0.0;0.0;0.0;0.06;0.02;66.36
2022-02-10;Complet de 6 mois ou plus - sans rappel;19001.14;5051.71;4978.75;2548.76;130.0;97.93;22.93;19.14;31.74;25.24;5838830.49
2022-02-10;Complet - avec rappel de 6 mois ou plus;2.16;1.04;1.04;1.04;0.0;0.0;0.05;0.05;0.0;0.0;67.23
2022-02-11;Complet - avec rappel de moins de 3 mois;105540.43;23413.2;23239.09;10773.81;438.44;340.42;63.73;49.62;60.83;53.9;31682260.57
2022-02-11;Complet - avec rappel entre 3 mois et 6 mois;17117.34;2656.06;3535.77;1199.63;192.36;147.91;22.04;16.25;41.54;31.91;4122528.91
2022-02-12;Complet entre 3 mois et 6 mois - sans rappel;17171.69;3861.72;4658.81;2183.64;114.03;83.2;18.61;15.42;16.34;12.24;7982686.05
2022-02-12;Complet de 6 mois ou plus - sans rappel;12873.25;2450.99;2760.59;1233.2;107.72;83.01;22.2;15.81;37.52;32.56;5968742.56
2022-02-13;Primo dose récente;122.53;14.58;24.55;8.43999999999999;1.51;0.88;1.4;1.04;1.28;1.2;123170.86
2022-02-13;Primo dose efficace;708.63;112.2;155.65;58.51;25.87;18.61;2.53;2.32;11.98;9.19;949499.74
2022-02-13;Complet - avec rappel de moins de 3 mois;24004.37;3834.72;4344.44;1765.15;249.5;200.07;48.25;39.44;59.76;47.63;31835242.57
2022-02-13;Complet - avec rappel entre 3 mois et 6 mois;4426.66;571.8;719.44;223.31;140.83;109.09;18.03;14.51;36.86;29.82;4402489.28
2022-02-14;Complet entre 3 mois et 6 mois - sans rappel;29275.49;8576.58;9428.99;5108.4;177.25;130.37;24.51;19.64;11.32;7.94;7769810.74
2022-02-14;Complet - avec rappel de moins de 3 mois;130193.68;28533.05;29612.2;15036.41;424.97;336.05;60.9;47.14;39.43;28.5;31860451.81
2022-02-16;Complet entre 3 mois et 6 mois - sans rappel;19353.5;4968.27;5197.57;2688.01;134.47;96.73;24.16;17.54;18.34;14.23;7273197.56
2022-02-16;Complet de 6 mois ou plus - sans rappel;16809.87;3602.12;3558.46;1739.11;118.25;94.97;15.12;9.99;23.48;19.87;6215932.81
2022-02-17;Non-vaccinés;28662.32;7567.78;7701.97;3895.17;359.8;269.5;57.7;45.06;82.53;56.65;14040975.25
2022-02-17;Complet entre 3 mois et 6 mois - sans rappel;16460.27;4057.03;4215.25;2096.08;116.3;86.41;20.56;13.9;17.76;12.3;7033687.57
2022-02-17;Complet - avec rappel entre 3 mois et 6 mois;17320.36;2569.37;3431.43;1235.83;244.65;190.15;23.84;19.77;54.95;45.68;5001837.61
2022-02-18;Primo dose récente;332.65;67.16;75.16;43.38;5.75;4.78;1.3;1.08;0.14;0.0;97108.23
2022-02-18;Complet entre 3 mois et 6 mois - sans rappel;16444.42;3892.98;3966.93;1933.9;122.96;90.89;13.0;9.01;18.78;15.31;6804149.79
2022-02-18;Complet - avec rappel entre 3 mois et 6 mois;17645.33;2621.59;3287.02;1193.55;217.43;163.58;18.92;16.13;40.3;34.0;5204815.96
2022-02-19;Complet entre 3 mois et 6 mois - sans rappel;11893.71;1975.04;2347.0;1062.81;76.89;52.54;12.65;9.54;23.26;17.41;6531080.79
2022-02-19;Complet de 6 mois ou plus - sans rappel;11997.68;1676.67;1792.86;782.08;68.84;54.67;8.72;7.45;25.6;20.93;6481806.87
2022-02-20;Complet de moins de 3 mois - sans rappel;1966.93;243.9;242.36;88.06;33.52;24.18;5.22;4.16;4.01;2.16;2248967.68
2022-02-20;Complet de 6 mois ou plus - sans rappel;4321.45;602.61;627.55;228.8;62.81;50.88;9.01;5.4;21.25;16.21;6532421.63
2022-02-21;Primo dose récente;353.97;61.8;74.1600000000001;37.81;2.46;2.45;0.15;0.15;0.0;0.0;82415.44
2022-02-21;Complet de 6 mois ou plus - sans rappel;18925.77;3719.66;3662.74;1834.97;105.95;82.74;13.5;9.38;12.97;10.16;6565677.89
2022-02-21;Complet - avec rappel de 6 mois ou plus;3.42;2.26;2.35;2.26;0.22;0.0;0.25;0.08;0.05;0.0;78.2
2022-02-22;Primo dose récente;280.32;39.62;58.22;24.11;3.29;3.28;0.0;0.0;0.0;0.0;77761.46
2022-02-22;Primo dose efficace;1961.91;297.66;326.15;125.2;20.8;16.23;2.76;1.61;8.1;6.28;865537.34
2022-02-22;Complet de moins de 3 mois - sans rappel;6607.55000000001;1221.23;1136.16;548.66;37.76;31.76;2.12;1.68;10.39;10.19;2241776.97
2022-02-22;Complet - avec rappel de moins de 3 mois;85022.32;16294.67;14362.74;6949.27;301.55;245.32;33.79;28.25;42.96;34.38;31793821.06
2022-02-23;Non-vaccinés;25277.37;5956.3;5923.34;2848.24;254.92;198.22;43.19;35.29;68.0;55.55;14025032.28
2022-02-23;Primo dose récente;272.64;44.08;51.02;26.6;5.13;4.13;0.0;0.0;1.0;1.0;73144.72
